"Group.1","Group.2","Group.3","V1","V2"
2014,"36D8","Ling",4.9815,5697.18
2015,"36D8","Ling",7.3596,11026.01
2016,"36D8","Ling",28.1211,37797.72
2012,"36D9","Ling",0.0535,102.25
2012,"36E3","Ling",0.0984,67.1
2013,"36E3","Ling",0.0261,15
2014,"36E3","Ling",0.2487,141.19
2015,"36E3","Ling",0.2598,187.44
2016,"36E3","Ling",0.2235,107.98
2012,"36E4","Ling",12.2862,8851.18
2013,"36E4","Ling",9.8868,5881.09
2014,"36E4","Ling",6.3081,3853.02
2015,"36E4","Ling",4.6397,3653.28
2016,"36E4","Ling",4.3054,2699.28
2012,"36E5","Ling",0.4773,301.78
2013,"36E5","Ling",0.0521,27.41
2014,"36E5","Ling",0.0051,7.51
2015,"36E5","Ling",0.0101,5.65
2016,"36E5","Ling",0.0125,11
2013,"36E6","Ling",0.0026,1.5
2015,"36E6","Ling",0.0028,3.5
2016,"36E6","Ling",0.0205,12.5
2013,"36E9","Ling",0.0034,3
2015,"36E9","Ling",0.0376,62.63
2016,"36E9","Ling",0.053,81.16
2012,"36F0","Ling",0.0454,51.86
2013,"36F0","Ling",0.0015,2.38
2015,"36F0","Ling",0.003,5.6
2016,"36F0","Ling",0.0034,4.34
2012,"36F1","Ling",0.0084,9.76
2013,"36F1","Ling",0.0034,3.04
2012,"36F2","Ling",0.0563,41.07
2013,"36F2","Ling",0.045,38.22
2014,"36F2","Ling",0.0136,18.09
2015,"36F2","Ling",0.016,15.45
2016,"36F2","Ling",0.025,21.5
2012,"36F3","Ling",0.0973,113.91
2013,"36F3","Ling",0.1372,255.79
2014,"36F3","Ling",0.0977,108.64
2015,"36F3","Ling",0.0191,22.77
2016,"36F3","Ling",0.0173,18.02
2012,"36F4","Ling",0.011,28.72
2013,"36F4","Ling",0.0108,13.52
2014,"36F4","Ling",0.0011,1.45
2015,"36F4","Ling",0.0048,4.35
2016,"36F4","Ling",7e-04,0.84
2012,"36F5","Ling",0.0015,3.38
2013,"36F5","Ling",0.0028,2.81
2014,"36F5","Ling",7e-04,0.8
2015,"36F5","Ling",0.0061,10.05
2016,"37D5","Ling",0.0315,60.43
2012,"37D7","Ling",0.028,93.28
2013,"37D7","Ling",3.7671,4629.61
2015,"37D7","Ling",2.5813,3220
2016,"37D7","Ling",9.4801,12321.98
2012,"37D8","Ling",6.4337,10693.89
2013,"37D8","Ling",6.1365,6532.43
2014,"37D8","Ling",18.0526,22505.37
2015,"37D8","Ling",40.4887,57275.48
2016,"37D8","Ling",50.3206,70794.47
2012,"37D9","Ling",3.5897,6489.77
2013,"37D9","Ling",19.4781,20782.41
2014,"37D9","Ling",4.7001,7199.97
2015,"37D9","Ling",1.5181,2461.23
2016,"37D9","Ling",6.8515,9123.07
2014,"37E3","Ling",0.0472,31.5
2015,"37E3","Ling",0.0018,1.44
2016,"37E3","Ling",0.0017,1.5
2012,"37E4","Ling",10.098,6935.16
2013,"37E4","Ling",10.3156,5632.88
2014,"37E4","Ling",7.5617,4095.24
2015,"37E4","Ling",3.491,2484.64
2016,"37E4","Ling",5.5649,3119.09
2012,"37E5","Ling",2.3098,1572.27
2013,"37E5","Ling",1.7347,998.46
2014,"37E5","Ling",1.0912,643.71
2015,"37E5","Ling",0.2583,133.17
2016,"37E5","Ling",0.6089,278.94
2012,"37E6","Ling",0.2176,162.35
2013,"37E6","Ling",0.2141,141.65
2014,"37E6","Ling",0.1417,79.32
2015,"37E6","Ling",0.1028,58.51
2016,"37E6","Ling",0.1302,75.61
2012,"37E9","Ling",1.4394,2051.1
2013,"37E9","Ling",0.5136,791.35
2014,"37E9","Ling",0.2378,475.95
2015,"37E9","Ling",0.4866,995.68
2016,"37E9","Ling",0.1657,258.85
2012,"37F0","Ling",0.4935,712.27
2013,"37F0","Ling",0.0673,130.27
2014,"37F0","Ling",0.0892,198.84
2015,"37F0","Ling",0.015,32.74
2016,"37F0","Ling",0.0608,111.98
2012,"37F1","Ling",0.1969,237.15
2013,"37F1","Ling",0.1789,128.58
2014,"37F1","Ling",0.1131,98.76
2015,"37F1","Ling",0.036,30.08
2016,"37F1","Ling",0.0468,41.57
2012,"37F2","Ling",0.353,274.72
2013,"37F2","Ling",0.2591,239.79
2014,"37F2","Ling",0.1952,236.58
2015,"37F2","Ling",0.0748,112.49
2016,"37F2","Ling",0.2627,234.97
2012,"37F3","Ling",0.122,204.26
2013,"37F3","Ling",0.0999,132.03
2014,"37F3","Ling",0.1108,201.64
2015,"37F3","Ling",0.0047,4.7
2016,"37F3","Ling",0.0287,36.65
2012,"37F4","Ling",0.0607,99.81
2013,"37F4","Ling",0.0949,362.36
2014,"37F4","Ling",0.0085,11.86
2015,"37F4","Ling",0.0148,18.05
2016,"37F4","Ling",0.0239,31.91
2012,"37F5","Ling",0.0267,57.64
2013,"37F5","Ling",0.0885,137.7
2014,"37F5","Ling",0.0183,29.83
2015,"37F5","Ling",0.019,23.93
2016,"37F5","Ling",0.0495,69.56
2012,"37F6","Ling",0.0135,29.79
2013,"37F6","Ling",0.0022,4.18
2014,"37F6","Ling",0.0022,3.1
2015,"37F6","Ling",0.0089,12.07
2012,"38D9","Ling",98.5645,139485.68
2013,"38D9","Ling",40.0044,44211.72
2014,"38D9","Ling",75.1995,100648.33
2015,"38D9","Ling",78.6479,129698.85
2016,"38D9","Ling",57.9861,105494.06
2012,"38E0","Ling",2.7764,3958.37
2012,"38E4","Ling",0.2315,173.74
2013,"38E4","Ling",0.0227,10
2014,"38E4","Ling",0.0516,27.77
2015,"38E4","Ling",0.8224,751.26
2016,"38E4","Ling",1.9174,1469.1
2012,"38E5","Ling",0.0543,30.64
2012,"38E6","Ling",0.0017,0.45
2013,"38E6","Ling",0.1441,84.96
2014,"38E6","Ling",0.0648,25.4
2015,"38E6","Ling",0.0052,6.47
2016,"38E6","Ling",0.0044,3.07
2012,"38E8","Ling",6.0234,5034.31
2013,"38E8","Ling",2.8937,2381.92
2014,"38E8","Ling",2.079,1978.04
2015,"38E8","Ling",2.1578,1709.96
2016,"38E8","Ling",1.5736,1493.5
2012,"38E9","Ling",3.1611,3738.52
2013,"38E9","Ling",1.369,1960.58
2014,"38E9","Ling",0.2496,347.85
2015,"38E9","Ling",0.256,321.44
2016,"38E9","Ling",0.4892,532.77
2012,"38F0","Ling",0.2705,378.27
2013,"38F0","Ling",0.0458,70.17
2014,"38F0","Ling",0.0424,83.58
2015,"38F0","Ling",0.0144,24.69
2016,"38F0","Ling",0.0159,11.65
2012,"38F1","Ling",0.0293,49.15
2013,"38F1","Ling",0.0076,10.44
2014,"38F1","Ling",0.003,4.66
2015,"38F1","Ling",0.0066,7.77
2016,"38F1","Ling",0.001,1.59
2012,"38F2","Ling",0.019,37.34
2013,"38F2","Ling",0.0179,21.91
2014,"38F2","Ling",0.021,20.69
2015,"38F2","Ling",0.0218,18.31
2016,"38F2","Ling",0.0279,35.52
2012,"38F3","Ling",0.1342,180.34
2013,"38F3","Ling",0.0151,21.75
2014,"38F3","Ling",0.1103,183.52
2015,"38F3","Ling",0.0572,83.48
2016,"38F3","Ling",0.0433,66.11
2012,"38F4","Ling",0.3178,492.94
2013,"38F4","Ling",0.1784,280.52
2014,"38F4","Ling",0.1383,226
2015,"38F4","Ling",0.0306,33.4
2016,"38F4","Ling",0.1161,169.42
2012,"38F5","Ling",0.4685,727.2
2013,"38F5","Ling",0.1343,238.37
2014,"38F5","Ling",0.1919,316.48
2015,"38F5","Ling",0.1744,237.18
2016,"38F5","Ling",0.1955,301.07
2012,"38F6","Ling",0.0851,121.11
2013,"38F6","Ling",0.0116,20.66
2014,"38F6","Ling",0.0339,55.93
2015,"38F6","Ling",0.0309,33.69
2016,"38F6","Ling",0.0011,1.07
2012,"39D9","Ling",20.8793,35717.15
2013,"39D9","Ling",23.9866,30046.96
2014,"39D9","Ling",40.1522,54180.92
2015,"39D9","Ling",3.7582,6246.62
2016,"39D9","Ling",10.5574,19692.14
2012,"39E0","Ling",30.373,50554.42
2013,"39E0","Ling",12.3868,14915.02
2014,"39E0","Ling",46.0051,62181.22
2015,"39E0","Ling",0.4128,429.68
2016,"39E0","Ling",4.9431,9156.66
2012,"39E3","Ling",0.0073,5.83
2013,"39E3","Ling",0.0011,1.28
2015,"39E3","Ling",0.0027,2.4
2012,"39E4","Ling",0.253,156.78
2013,"39E4","Ling",0.0727,60.46
2014,"39E4","Ling",0.033,21.74
2015,"39E4","Ling",0.0841,91.76
2016,"39E4","Ling",0.0672,52.55
2012,"39E5","Ling",0.0187,11.59
2013,"39E5","Ling",0.0022,1
2014,"39E5","Ling",0.0324,17.13
2015,"39E5","Ling",4e-04,0.22
2012,"39E8","Ling",5.1613,2881.46
2013,"39E8","Ling",3.0238,2181.78
2014,"39E8","Ling",1.8421,1413.72
2015,"39E8","Ling",1.2569,854.13
2016,"39E8","Ling",1.5869,1223.92
2012,"39E9","Ling",0.8919,731.61
2013,"39E9","Ling",0.5947,464.38
2014,"39E9","Ling",0.1562,116.73
2015,"39E9","Ling",0.1517,124.1
2016,"39E9","Ling",0.1138,94.26
2012,"39F0","Ling",0.2957,447.46
2013,"39F0","Ling",0.0346,33.83
2014,"39F0","Ling",0.0301,31.99
2015,"39F0","Ling",0.0704,46.06
2016,"39F0","Ling",0.1634,221.28
2012,"39F1","Ling",0.017,15.4
2013,"39F1","Ling",0.0043,4.34
2014,"39F1","Ling",0.0019,1.68
2015,"39F1","Ling",0.0032,6.15
2016,"39F1","Ling",0.0034,3.59
2012,"39F2","Ling",0.0791,161.81
2013,"39F2","Ling",0.0929,90.38
2014,"39F2","Ling",0.0291,31.9
2015,"39F2","Ling",0.0395,41.41
2016,"39F2","Ling",0.0414,44.69
2012,"39F3","Ling",0.2061,358.9
2013,"39F3","Ling",0.0515,51.1
2014,"39F3","Ling",0.0487,49.6
2015,"39F3","Ling",0.0308,34.82
2016,"39F3","Ling",0.035,41.68
2012,"39F4","Ling",0.4465,828.51
2013,"39F4","Ling",0.2185,280.55
2014,"39F4","Ling",0.1433,236.72
2015,"39F4","Ling",0.0671,82.2
2016,"39F4","Ling",0.0974,118.78
2012,"39F5","Ling",0.2937,460.6
2013,"39F5","Ling",0.0621,108.96
2014,"39F5","Ling",0.0619,111.98
2015,"39F5","Ling",0.0634,76.94
2016,"39F5","Ling",0.1842,310.06
2012,"39F6","Ling",0.2631,326.19
2013,"39F6","Ling",0.1548,467.36
2014,"39F6","Ling",0.125,207.14
2015,"39F6","Ling",0.2322,297.23
2016,"39F6","Ling",0.2758,569.9
2012,"40D4","Ling",1.1124,828.48
2013,"40D4","Ling",1.8546,1369.53
2016,"40D4","Ling",0.0534,35.25
2012,"40D5","Ling",0.247,183.9
2013,"40D5","Ling",1.3912,1027.11
2016,"40D5","Ling",1.0495,638.72
2012,"40E0","Ling",12.7196,22698.16
2013,"40E0","Ling",82.7193,106277.77
2014,"40E0","Ling",17.4975,22896.18
2016,"40E0","Ling",2.3022,4314.31
2016,"40E1","Ling",0.0482,54.94
2016,"40E2","Ling",0.0544,62.06
2012,"40E3","Ling",0.0037,2.5
2014,"40E3","Ling",0.0089,5.04
2015,"40E3","Ling",0.009,5.3
2016,"40E3","Ling",0.0463,52.4
2013,"40E4","Ling",0.0169,11.87
2014,"40E4","Ling",0.0137,6.85
2015,"40E4","Ling",0.0338,23.2
2016,"40E4","Ling",0.0165,13.61
2014,"40E5","Ling",0.0012,0.6
2015,"40E5","Ling",2e-04,0.11
2016,"40E5","Ling",0.0034,2.1
2012,"40E7","Ling",0.0091,15.28
2013,"40E7","Ling",0.0361,40.67
2014,"40E7","Ling",0.0102,9.69
2015,"40E7","Ling",0.0288,37.7
2016,"40E7","Ling",0.2412,251.8
2012,"40E8","Ling",0.0932,104.6
2013,"40E8","Ling",0.0643,58.21
2014,"40E8","Ling",0.0392,36.59
2015,"40E8","Ling",0.0266,24.87
2016,"40E8","Ling",0.0296,23.04
2012,"40E9","Ling",0.0459,76.89
2013,"40E9","Ling",0.0491,56.3
2014,"40E9","Ling",0.0039,1.44
2015,"40E9","Ling",0.0098,15.25
2016,"40E9","Ling",0.0095,13.07
2012,"40F0","Ling",0.0502,44.61
2015,"40F0","Ling",0.0364,33.41
2016,"40F0","Ling",0.0023,3
2012,"40F1","Ling",0.0013,1.23
2013,"40F1","Ling",0.0077,6.29
2014,"40F1","Ling",0.0063,25.66
2015,"40F1","Ling",0.0095,7.21
2016,"40F1","Ling",0.0183,16.11
2012,"40F2","Ling",0.0222,33.21
2013,"40F2","Ling",0.0781,92.77
2014,"40F2","Ling",0.0553,68.23
2015,"40F2","Ling",0.0349,40.16
2016,"40F2","Ling",0.0153,23.14
2012,"40F3","Ling",0.0795,181.11
2013,"40F3","Ling",0.1191,138.65
2014,"40F3","Ling",0.1798,251.36
2015,"40F3","Ling",0.0744,85.28
2016,"40F3","Ling",0.0288,28.67
2012,"40F4","Ling",0.1616,333.48
2013,"40F4","Ling",0.121,150.96
2014,"40F4","Ling",0.1356,164.1
2015,"40F4","Ling",0.0447,58.49
2016,"40F4","Ling",0.1255,147.29
2012,"40F5","Ling",0.5162,932.13
2013,"40F5","Ling",0.2115,277.85
2014,"40F5","Ling",0.3003,458.93
2015,"40F5","Ling",0.1098,162.84
2016,"40F5","Ling",0.1919,301.63
2012,"40F6","Ling",0.1885,217.66
2013,"40F6","Ling",0.2562,625.64
2014,"40F6","Ling",0.4112,1375.14
2015,"40F6","Ling",0.2033,245.03
2016,"40F6","Ling",0.6458,1269.29
2014,"40F7","Ling",2e-04,0.23
2012,"41D4","Ling",3.7842,5932.58
2013,"41D4","Ling",2.3713,2935.24
2015,"41D4","Ling",0.2105,266.23
2016,"41D4","Ling",1.8242,1723.17
2012,"41D5","Ling",8.025,10425.87
2013,"41D5","Ling",4.9308,6616.32
2015,"41D5","Ling",0.3223,504.46
2016,"41D5","Ling",4.7176,3083.63
2012,"41E0","Ling",19.6705,33894.21
2013,"41E0","Ling",22.7703,27622.09
2016,"41E0","Ling",1.6138,3097.94
2012,"41E1","Ling",0.0182,19.7
2014,"41E1","Ling",0.0628,85.81
2015,"41E1","Ling",1.5865,2050.74
2016,"41E1","Ling",0.2955,346.98
2012,"41E2","Ling",0.3946,411.03
2013,"41E2","Ling",0.0943,81.63
2014,"41E2","Ling",0.4884,388.47
2015,"41E2","Ling",0.3774,408.17
2016,"41E2","Ling",0.3487,388.84
2012,"41E3","Ling",0.0906,67.5
2013,"41E3","Ling",0.0534,44.23
2014,"41E3","Ling",0.0835,74.03
2015,"41E3","Ling",0.1104,101.03
2016,"41E3","Ling",0.2051,198.73
2013,"41E4","Ling",0.0103,9
2015,"41E4","Ling",0.0057,5
2016,"41E4","Ling",0.0984,129.72
2012,"41E7","Ling",0.1135,122.05
2014,"41E7","Ling",0.0148,25.14
2015,"41E7","Ling",0.1185,136.73
2016,"41E7","Ling",0.018,24.27
2012,"41E8","Ling",0.0305,41.77
2013,"41E8","Ling",0.0171,34.44
2015,"41E8","Ling",0.0032,4.8
2012,"41E9","Ling",0.1162,156.77
2013,"41E9","Ling",2e-04,0.27
2014,"41E9","Ling",0.0038,4.62
2015,"41E9","Ling",0.0026,3.28
2012,"41F0","Ling",0.5099,640
2013,"41F0","Ling",0.1637,194.72
2014,"41F0","Ling",0.0694,141.29
2015,"41F0","Ling",0.2872,403.59
2016,"41F0","Ling",0.1033,131.5
2012,"41F1","Ling",0.3122,415.04
2013,"41F1","Ling",0.0651,88.54
2014,"41F1","Ling",0.0134,21.54
2015,"41F1","Ling",0.2463,211.99
2016,"41F1","Ling",0.2262,309.69
2012,"41F2","Ling",0.0119,10.47
2013,"41F2","Ling",0.0866,101.37
2014,"41F2","Ling",0.0314,36.32
2016,"41F2","Ling",0.0053,7.3
2012,"41F3","Ling",0.0061,17.21
2013,"41F3","Ling",0.0548,66.37
2014,"41F3","Ling",0.1188,138.87
2015,"41F3","Ling",0.0417,54.54
2016,"41F3","Ling",0.0212,22.97
2012,"41F4","Ling",0.1407,336.9
2013,"41F4","Ling",0.1594,192.63
2014,"41F4","Ling",0.059,56.18
2015,"41F4","Ling",0.0885,123.32
2016,"41F4","Ling",0.1374,123.95
2012,"41F5","Ling",0.1462,280.82
2013,"41F5","Ling",0.0427,43.32
2014,"41F5","Ling",0.0507,57.95
2015,"41F5","Ling",0.0461,63.13
2016,"41F5","Ling",0.1069,128.22
2012,"41F6","Ling",0.1448,213.48
2013,"41F6","Ling",0.0453,71.8
2014,"41F6","Ling",0.0202,104.6
2015,"41F6","Ling",0.1327,196.04
2016,"41F6","Ling",0.2397,478.62
2013,"41F7","Ling",0.0026,5.01
2012,"42D4","Ling",2.4829,2634.29
2013,"42D4","Ling",16.8627,22222.38
2015,"42D4","Ling",4.1071,3460.09
2016,"42D4","Ling",2.1859,1935.47
2012,"42D5","Ling",0.7615,934.71
2013,"42D5","Ling",1.6374,1709.69
2014,"42D5","Ling",40.0215,35889.2
2015,"42D5","Ling",11.8967,10920.95
2016,"42D5","Ling",4.7752,5258.88
2012,"42D6","Ling",21.8849,26244.58
2013,"42D6","Ling",16.5817,17032.28
2014,"42D6","Ling",29.4448,32466.12
2015,"42D6","Ling",15.8898,14957.91
2016,"42D6","Ling",4.4666,5837.62
2012,"42E0","Ling",32.3129,51019.88
2013,"42E0","Ling",1.4163,1874.75
2014,"42E0","Ling",3.3209,4170.61
2015,"42E0","Ling",1.8202,3129.05
2016,"42E0","Ling",2.8938,4075.35
2012,"42E1","Ling",1.2353,1283.42
2013,"42E1","Ling",0.2991,373.53
2014,"42E1","Ling",0.0456,54.48
2015,"42E1","Ling",4.2897,6241.7
2016,"42E1","Ling",0.8874,867.99
2012,"42E2","Ling",3.0053,3596.96
2013,"42E2","Ling",2.4245,2278.92
2014,"42E2","Ling",2.1338,1814.27
2015,"42E2","Ling",4.4095,4412.65
2016,"42E2","Ling",5.4618,4761.2
2012,"42E3","Ling",0.5748,659.3
2013,"42E3","Ling",1.0168,1164.74
2014,"42E3","Ling",0.806,792.4
2015,"42E3","Ling",1.4174,1528.5
2016,"42E3","Ling",1.4066,1343.3
2013,"42E4","Ling",0.0222,24.72
2014,"42E4","Ling",0.0063,5.5
2015,"42E4","Ling",9e-04,1.04
2013,"42E7","Ling",0.006,4.6
2015,"42E7","Ling",0.0112,9.8
2016,"42E7","Ling",0.0071,10.78
2012,"42E8","Ling",0.001,1.33
2013,"42E8","Ling",0.0019,1.63
2014,"42E8","Ling",0.3487,342
2012,"42E9","Ling",0.1409,219.55
2013,"42E9","Ling",0.2135,326.66
2014,"42E9","Ling",0.5879,918.14
2015,"42E9","Ling",0.0796,138.29
2016,"42E9","Ling",0.0015,3.25
2012,"42F0","Ling",0.9746,1246.99
2013,"42F0","Ling",0.3403,519.93
2014,"42F0","Ling",1.0517,1382.94
2015,"42F0","Ling",1.8109,2700.02
2016,"42F0","Ling",1.5283,2767.23
2012,"42F1","Ling",0.515,781.7
2013,"42F1","Ling",0.0925,121.43
2014,"42F1","Ling",0.128,187.12
2015,"42F1","Ling",0.1692,290.24
2016,"42F1","Ling",0.8521,1177.76
2012,"42F2","Ling",0.0437,38.29
2013,"42F2","Ling",0.1992,324.85
2014,"42F2","Ling",0.0971,125.54
2015,"42F2","Ling",0.0173,26.4
2016,"42F2","Ling",0.0135,20.68
2013,"42F3","Ling",0.0014,1.9
2014,"42F3","Ling",0.003,2.13
2015,"42F3","Ling",0.0136,15.73
2016,"42F3","Ling",0.012,14.43
2013,"42F4","Ling",0.0163,21.14
2014,"42F4","Ling",0.0087,5.04
2015,"42F4","Ling",0.0187,21.94
2016,"42F4","Ling",0.0382,48.99
2012,"42F5","Ling",0.0919,156.51
2013,"42F5","Ling",0.0294,42.44
2014,"42F5","Ling",0.0612,67.79
2015,"42F5","Ling",0.1088,133.73
2016,"42F5","Ling",0.0763,105.82
2012,"42F6","Ling",0.1255,196.02
2013,"42F6","Ling",0.1892,241.68
2014,"42F6","Ling",0.0289,46.55
2015,"42F6","Ling",0.062,83.6
2016,"42F6","Ling",0.0536,62.54
2012,"42F7","Ling",0.029,43.8
2013,"42F7","Ling",0.0765,84.98
2014,"42F7","Ling",0.023,30.3
2015,"42F7","Ling",0.0045,4.8
2016,"42F7","Ling",0.0034,3.08
2013,"42F8","Ling",0.0026,2.95
2012,"43D5","Ling",41.3065,55026.68
2013,"43D5","Ling",73.273,92192.11
2014,"43D5","Ling",16.9309,16677.45
2015,"43D5","Ling",27.062,21283.31
2016,"43D5","Ling",32.3988,40208.73
2012,"43D6","Ling",48.4566,59389.64
2013,"43D6","Ling",36.5137,46646.46
2014,"43D6","Ling",59.9736,77780.24
2015,"43D6","Ling",20.5122,17947.66
2016,"43D6","Ling",15.8215,17777.72
2012,"43D7","Ling",1.938,1806.1
2013,"43D7","Ling",1.0543,741.61
2014,"43D7","Ling",7.91,11459.45
2015,"43D7","Ling",4.1116,3306.39
2016,"43D7","Ling",0.593,700.39
2015,"43D9","Ling",0.1368,98.02
2012,"43E0","Ling",62.5912,82927.19
2013,"43E0","Ling",36.9027,44888.78
2014,"43E0","Ling",59.6957,64506.05
2015,"43E0","Ling",18.6655,22266.78
2016,"43E0","Ling",37.6944,50129.02
2012,"43E1","Ling",0.0297,41.46
2014,"43E1","Ling",0.0026,3.82
2016,"43E1","Ling",0.2571,242.68
2012,"43E2","Ling",1.2133,1465.28
2013,"43E2","Ling",1.0841,1066.14
2014,"43E2","Ling",0.3199,280.91
2015,"43E2","Ling",0.5158,510.72
2016,"43E2","Ling",0.4028,349.8
2012,"43E3","Ling",1.9639,2475.17
2013,"43E3","Ling",0.4792,469.79
2014,"43E3","Ling",0.2581,251.21
2015,"43E3","Ling",0.8517,878.55
2016,"43E3","Ling",1.3691,1307.14
2012,"43E4","Ling",0.0907,189.41
2013,"43E4","Ling",0.0791,94.99
2014,"43E4","Ling",0.0139,13.8
2015,"43E4","Ling",0.1007,77.33
2016,"43E4","Ling",0.2248,203.78
2012,"43E8","Ling",0.2086,209.42
2013,"43E8","Ling",0.1121,110.85
2012,"43E9","Ling",1.2411,1481.79
2013,"43E9","Ling",0.7943,1165.3
2014,"43E9","Ling",0.7234,839.23
2015,"43E9","Ling",0.1383,147.56
2016,"43E9","Ling",1.9803,2919.45
2012,"43F0","Ling",0.251,365.37
2013,"43F0","Ling",0.0808,128.63
2014,"43F0","Ling",0.2022,330.22
2015,"43F0","Ling",2.0578,2604.82
2016,"43F0","Ling",1.2812,2031.55
2012,"43F1","Ling",0.1223,157.08
2013,"43F1","Ling",0.07,61.89
2014,"43F1","Ling",0.0372,43.17
2015,"43F1","Ling",0.0782,94.53
2016,"43F1","Ling",0.72,1076.17
2012,"43F2","Ling",0.0329,31.55
2013,"43F2","Ling",0.016,19.77
2014,"43F2","Ling",0.002,3.57
2015,"43F2","Ling",0.0057,5.87
2014,"43F4","Ling",0.0893,99.99
2015,"43F4","Ling",0.0039,4.12
2016,"43F4","Ling",0.0346,77.27
2012,"43F5","Ling",4e-04,0.62
2014,"43F5","Ling",0.1813,284.35
2015,"43F5","Ling",0.0823,113.31
2016,"43F5","Ling",0.5297,1287.07
2012,"43F6","Ling",0.0988,158.58
2013,"43F6","Ling",1.2013,1799.9
2014,"43F6","Ling",0.049,229.55
2015,"43F6","Ling",0.0513,69.57
2016,"43F6","Ling",0.0198,36.74
2012,"43F7","Ling",2.127,4460.48
2013,"43F7","Ling",5.3433,5896.14
2014,"43F7","Ling",8.6568,9693.75
2015,"43F7","Ling",4.2938,5824.63
2016,"43F7","Ling",1.1931,1458.76
2012,"44D5","Ling",4.1066,4888.17
2013,"44D5","Ling",8.0572,10109.14
2014,"44D5","Ling",3.2218,4503.61
2015,"44D5","Ling",4.6905,3134.64
2016,"44D5","Ling",19.3219,20481.5
2012,"44D6","Ling",53.9588,65741.98
2013,"44D6","Ling",46.1987,62455.38
2014,"44D6","Ling",72.364,81347.38
2015,"44D6","Ling",109.63,113382.56
2016,"44D6","Ling",78.1483,89004.9
2012,"44D7","Ling",17.3371,20424.23
2013,"44D7","Ling",18.0803,23313.4
2014,"44D7","Ling",23.3359,34884.32
2015,"44D7","Ling",16.4107,20900.17
2016,"44D7","Ling",5.6219,7928.93
2016,"44D8","Ling",0.0684,86.36
2015,"44D9","Ling",0.1254,87.5
2012,"44E0","Ling",176.7109,262783.88
2013,"44E0","Ling",93.2831,124968.04
2014,"44E0","Ling",57.7791,85510.8
2015,"44E0","Ling",31.9343,45207.28
2016,"44E0","Ling",23.8128,38599.41
2012,"44E1","Ling",0.304,288.73
2013,"44E1","Ling",0.0228,25.01
2014,"44E1","Ling",0.0106,8.56
2015,"44E1","Ling",0.0849,104.36
2016,"44E1","Ling",0.1756,204.49
2014,"44E2","Ling",0.003,1.96
2012,"44E3","Ling",0.2932,319.75
2013,"44E3","Ling",0.1458,450.78
2014,"44E3","Ling",0.124,107.22
2015,"44E3","Ling",1.155,1330.9
2016,"44E3","Ling",0.678,881.69
2012,"44E4","Ling",0.7307,759.95
2013,"44E4","Ling",0.2553,214.21
2014,"44E4","Ling",0.3584,334.25
2015,"44E4","Ling",2.7589,2941.88
2016,"44E4","Ling",3.4464,3291.37
2012,"44E6","Ling",0.2244,273.71
2013,"44E6","Ling",0.0917,105.41
2014,"44E6","Ling",0.1292,156.82
2015,"44E6","Ling",0.1354,157.36
2016,"44E6","Ling",0.1145,160.76
2012,"44E7","Ling",1.3352,1862.43
2013,"44E7","Ling",2.4181,2853.7
2014,"44E7","Ling",3.2208,3807.22
2015,"44E7","Ling",1.5398,1854.76
2016,"44E7","Ling",2.1244,3121.65
2012,"44E8","Ling",2.2292,3648.2
2013,"44E8","Ling",2.3431,3644.18
2014,"44E8","Ling",2.0408,2660.67
2015,"44E8","Ling",1.6744,2103.07
2016,"44E8","Ling",2.7084,3974.34
2012,"44E9","Ling",6.2638,8907.93
2013,"44E9","Ling",7.0693,9361.34
2014,"44E9","Ling",8.8281,11031.41
2015,"44E9","Ling",9.9612,15469.77
2016,"44E9","Ling",12.6688,22115.14
2012,"44F0","Ling",5.5233,7638.66
2013,"44F0","Ling",10.2476,13783.76
2014,"44F0","Ling",10.3335,12752.53
2015,"44F0","Ling",8.2481,11055.5
2016,"44F0","Ling",17.9838,29986.19
2012,"44F1","Ling",1.813,3302.78
2013,"44F1","Ling",1.882,2594.08
2014,"44F1","Ling",3.5333,4824.81
2015,"44F1","Ling",2.9459,5217.86
2016,"44F1","Ling",6.8541,12733.02
2013,"44F2","Ling",0.0068,5.01
2014,"44F2","Ling",0.0912,132
2015,"44F2","Ling",0.0122,15.13
2012,"44F3","Ling",0.1169,161.1
2013,"44F3","Ling",0.0052,7.98
2014,"44F3","Ling",0.078,107.26
2015,"44F3","Ling",0.2082,320.64
2016,"44F3","Ling",0.6972,1119.23
2012,"44F4","Ling",0.6453,997.19
2013,"44F4","Ling",0.29,496.86
2014,"44F4","Ling",0.7772,1048.22
2015,"44F4","Ling",0.6706,850.1
2016,"44F4","Ling",0.5567,1175.27
2012,"44F5","Ling",0.3993,563.3
2013,"44F5","Ling",1.2251,5002.1
2014,"44F5","Ling",1.7317,3508.66
2015,"44F5","Ling",0.3247,478.31
2016,"44F5","Ling",1.3444,2497.47
2013,"44F6","Ling",0.1197,163.01
2014,"44F6","Ling",0.025,38.31
2015,"44F6","Ling",0.0568,75.35
2016,"44F6","Ling",1.424,1502.04
2012,"45D5","Ling",0.5434,813.19
2013,"45D5","Ling",0.5858,716.66
2014,"45D5","Ling",4.7158,4545.5
2015,"45D5","Ling",0.2305,188.68
2016,"45D5","Ling",2.6845,2254.87
2012,"45D6","Ling",22.748,26060.26
2013,"45D6","Ling",7.314,10062.88
2014,"45D6","Ling",4.9498,5183.33
2015,"45D6","Ling",1.9857,2266.9
